id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22956917,"Bright, cozy bedroom w/ private bath in DT condo",724919,Jones,,Downtown,49.27865,-123.10797,Private room,44,6,15,2019-05-03,1.00,2,32
22969850,Fantasic rooms near the ocean,169935531,David,,West Point Grey,49.2648,-123.19342,Entire home/apt,228,2,21,2018-08-26,1.69,1,182
22973593,East Van Character home with heart,26872236,Stephanie,,Hastings-Sunrise,49.27699,-123.04758,Entire home/apt,150,7,2,2018-08-26,0.20,1,0
22983096,HIDDEN GEM just 16 minutes from Downtown,169398964,Emmanuel,,Sunset,49.23057,-123.10265,Entire home/apt,81,2,79,2019-05-12,5.35,1,84
22983449,Modern Vancouver,26962792,Charnelle,,Riley Park,49.24774,-123.09789,Entire home/apt,200,4,3,2018-10-02,0.22,1,0
22987441,"Cozy, comfy Dbl Bed in Chill Mt. Pleasant Abode",123952677,Matt,,Mount Pleasant,49.25751,-123.08415,Private room,40,4,18,2019-05-04,1.51,1,289
23002913,Home away from home.,170626910,Robert,,Marpole,49.20861,-123.11888,Entire home/apt,199,2,39,2019-05-11,3.04,2,43
23056643,Near skytrain station and beautiful park.,171137039,Van,,Renfrew-Collingwood,49.25194,-123.05272,Private room,30,3,19,2018-10-01,1.26,2,0
23062160,Very cozy and comfortable family Home In Vancouver,89155127,Alfonso,,Arbutus Ridge,49.2428,-123.15319,Entire home/apt,450,3,4,2018-08-08,0.39,1,40
23064387,NEW! Designer Penthouse Fashionable in Mt Pleasant,4292086,Anne,,Mount Pleasant,49.26103,-123.09678,Entire home/apt,250,30,10,2018-10-22,0.91,11,316
23065393,3 Bedrooms at The Wonderful Yellow House,6609569,Jude,,Mount Pleasant,49.26695,-123.11181,Entire home/apt,280,2,6,2018-08-15,0.42,2,290
23075761,"Queen bed,20 Mints to DT,get special offer contact",89946089,Amal,,Renfrew-Collingwood,49.23495,-123.02484,Private room,31,31,57,2018-11-17,3.74,2,134
23078420,A Basement room : Near skytrain station.,171137039,Van,,Renfrew-Collingwood,49.25088,-123.05225,Private room,24,3,9,2018-10-25,0.59,2,0
23087948,Private room in hip east side,65669411,Ali,,Mount Pleasant,49.26231,-123.09369,Private room,60,1,19,2019-04-14,1.25,2,5
23092109,⋘ Cozy Super-Central Downtown Flat ⋙,12452032,Ragna,,Downtown,49.28781,-123.12269,Entire home/apt,119,2,29,2019-05-08,2.11,2,174
23111130,Downtown Yaletown Chic home near Everything!!!,156505092,Jessie,,Downtown,49.28097,-123.12326,Entire home/apt,219,2,55,2019-05-09,3.60,1,210
23120781,Comfy place in the heart of Kitsilano- room 2,21063906,Niloofar,,Kitsilano,49.26631,-123.16851,Private room,81,2,42,2019-05-12,2.78,3,65
23121009,Comfy place in the heart of Kitsilano - room 1,21063906,Niloofar,,Kitsilano,49.26643,-123.16899,Private room,76,3,41,2019-01-02,2.72,3,43
23125839,Beautiful light townhouse in spectacular Kitsilano,158784480,Hilary,,Kitsilano,49.26787,-123.18164,Entire home/apt,466,6,1,2018-07-14,0.10,1,0
23125977,STUNNING 1 BD w FREE Parking in HEART of the city,9908218,Diana,,Downtown,49.2803,-123.12476,Entire home/apt,260,2,32,2019-05-04,2.71,1,204
23126012,"4 Bedrooms House, Close to Downtown Vancouver",171177180,Sunny,,Victoria-Fraserview,49.23138,-123.06376,Entire home/apt,160,2,47,2019-05-03,3.74,1,107
23127641,New Centrally Located Condominium in Secure Building,60005882,Sandy,,Downtown,49.27738,-123.1281,Entire home/apt,170,1,99,2019-05-08,8.05,3,122
23128235,Gastown Industrial Loft,137726838,Danielle,,Downtown Eastside,49.28263,-123.10287,Entire home/apt,99,1,46,2019-05-05,3.02,2,76
23144970,Nelson House-Room 2,10047608,Liduo,,West End,49.28651,-123.13242,Private room,98,2,46,2019-04-24,3.22,8,32
23149936,"Modern Home, Private Room (#1)/Ensuite,15min to DT",34142007,Brendan,,Riley Park,49.24787,-123.09746,Private room,75,3,42,2019-05-01,2.89,4,155
23166496,Private room in a shared Character apartment,34549274,Kiyoshi,,Downtown,49.27781,-123.12492,Private room,140,3,21,2018-11-15,1.68,2,354
23172118,Warm & Cozy 1 Bedroom + Flex Across VGH,139891966,Ishtar,,Fairview,49.25997,-123.1262,Entire home/apt,101,30,5,2019-03-10,0.34,27,197
23172276,1BR / HEART OF DOWNTOWN VANCOUVER/ FREE PARKING,167119681,Timothy,,Downtown,49.2791,-123.11906,Entire home/apt,168,1,57,2019-05-12,3.73,2,131
23173938,"Modern Home, Private Room (#2) in Heart of City!",34142007,Brendan,,Riley Park,49.24661,-123.09807,Private room,64,3,34,2019-05-05,2.36,4,146
23174230,"Modern Home, Private Room (#3) in Heart of City!",34142007,Brendan,,Riley Park,49.24634,-123.09665,Private room,60,3,9,2019-04-30,0.63,4,166
23191883,Kits Bachelor in Prime Location - with shared bath,15392723,Jeanie,,Kitsilano,49.26607,-123.15844,Entire home/apt,99,30,0,,,1,0
23204711,Modern New House In Central Vancouver,70430063,John,,Riley Park,49.24688,-123.09503,Entire home/apt,501,2,6,2018-12-29,0.61,1,5
23205966,Brand New Stylish and  Modern Apartment,2502595,LEVEL Furnished Living,,Downtown,49.27488,-123.12551,Entire home/apt,200,31,1,2019-02-10,0.32,19,364
23208859,large one bedroom 87 steps to Kits Beach,31685027,Claude,,Kitsilano,49.27172,-123.15952,Entire home/apt,86,30,0,,,13,255
23218832,"Cozy suite, private entrance+living room+bed room",172702853,Winnie,,Marpole,49.21001,-123.12618,Private room,46,1,83,2019-05-08,5.61,1,8
23231348,Sunset beach retreat,128542902,Emma,,West End,49.28123,-123.13838,Entire home/apt,83,2,11,2019-04-28,1.00,1,0
23238995,Private well appointed room,58345953,Ben,,Riley Park,49.23392,-123.09868,Private room,72,1,70,2019-05-09,4.75,1,41
23240399,Spacious Mountain View near Downtown Vancouver,172954591,Margaret,,Hastings-Sunrise,49.28429,-123.02894,Entire home/apt,115,2,36,2019-05-12,2.40,1,61
23241231,"BEAUTIFUL, MODERN Newly Renoed -heart of Downtown!",171149303,Blake,,West End,49.28541,-123.12668,Entire home/apt,290,10,33,2019-01-28,2.33,1,39
23247463,A comfy place in the heart of Kitsilano-room 3,21063906,Niloofar,,Kitsilano,49.26513,-123.16998,Private room,55,2,29,2019-04-29,2.16,3,58
23251979,Mount Pleasant Home- Rest Well and Adventure!,5265632,Kyla,,Riley Park,49.25484,-123.10327,Entire home/apt,101,5,7,2018-08-26,0.50,2,70
23255199,Downtown Townhouse w Rooftop Patio.,158823097,Andy,,Downtown,49.27793,-123.11088,Entire home/apt,132,2,19,2019-03-17,1.34,5,109
23257689,"Modern, Airy & Bright Flat in Chinatown",95202326,Laura,,Downtown Eastside,49.27786,-123.10015,Entire home/apt,110,3,80,2019-05-09,5.43,1,37
23274503,"Luxury 2 beds 2 baths+office Yaletown, Vancouver",46030026,Ken,,Downtown,49.27708,-123.12129,Entire home/apt,219,30,6,2019-04-28,0.46,1,59
23279109,Beautiful Modern Home in Heart of City! 15min 2 DT,34142007,Brendan,,Riley Park,49.24638,-123.0974,Entire home/apt,75,3,0,,,4,139
23293039,Luxury stay in Vancouver hottest location!,27791355,Music Industry Co.,,Mount Pleasant,49.26844,-123.11,Entire home/apt,382,2,29,2019-05-05,2.21,3,159
23294459,Kits - 1 bedroom - Fab location!!!,91324660,Angela,,Kitsilano,49.26226,-123.17967,Private room,81,1,14,2019-05-02,3.93,2,132
23294537,"Private room + bathroom, own entry in new house",156837201,Alex,,Sunset,49.21554,-123.0957,Private room,50,1,47,2019-04-16,3.40,1,104
23294686,Beautiful View + Close to Transit + FREE Parking,173436008,Daniel,,Downtown,49.27865,-123.10825,Entire home/apt,109,2,73,2019-04-21,4.87,1,40
23305133,"Beautiful, 2 bedroom in Historic Strathcona",484087,M+J,,Downtown Eastside,49.28021,-123.08649,Entire home/apt,75,3,56,2019-05-07,3.80,1,10
23305871,Private Vacation Suite - Prime Location,63276804,Caroline,,Riley Park,49.2447,-123.10419,Entire home/apt,90,30,1,2018-06-22,0.09,1,187
23307536,Gorgeous Well Appointed Main Floor 3 Bedrooms,1557903,Heather,,Kerrisdale,49.22286,-123.15074,Entire home/apt,360,7,0,,,3,104
23310375,Lovely suite in Commecial Drive neighbourhood,62202823,Jenny,,Grandview-Woodland,49.26461,-123.06417,Entire home/apt,200,5,19,2019-05-02,1.26,1,160
23323410,30 days min / 2BR Townhouse in Olympic Village,29711345,Bruce,,Mount Pleasant,49.27072,-123.1036,Entire home/apt,119,30,66,2019-04-25,4.44,4,125
23340054,Sit by the Fireplace of this Modern Studio,24203518,Eleanor,,Downtown,49.27745,-123.12518,Entire home/apt,75,30,4,2019-04-29,0.39,2,207
23340486,"Luxurious Private Room, near Queen Elizabeth Park",173861978,Amar,,Kensington-Cedar Cottage,49.23773,-123.08329,Private room,111,2,51,2019-05-01,3.48,4,354
23352661,Shaughnessy Mansion in Prestigious Vancouver,31595556,Monique,,Shaughnessy,49.24158,-123.13114,Entire home/apt,600,5,0,,,1,73
23353187,"Luxury 2 Bd,2bath Downtown w/Street Level Entrance",75002197,Tara,,Downtown,49.27926,-123.1218,Entire home/apt,178,28,18,2019-03-27,1.26,1,194
23373125,Excellent location!,17017071,Jessica,,Grandview-Woodland,49.27113,-123.0646,Entire home/apt,199,30,1,2018-09-29,0.13,1,0
23373637,"Very clean, spacious suite in eclectic Main St.!",174216797,Diana,,Riley Park,49.23408,-123.10031,Entire home/apt,199,2,16,2018-09-02,1.29,1,0
23378655,Private room in hip Main Street area,65669411,Ali,,Mount Pleasant,49.26115,-123.09421,Private room,50,1,41,2019-05-05,2.83,2,59
23381923,Luxurious Yaletown 2 bed with gorgeous water views,15546774,Ali,,Downtown,49.2744,-123.11631,Entire home/apt,174,30,22,2019-02-03,1.57,3,122
23382974,Sacred Space Heritage Loft in Gastown Downtown,90882775,Daisy,,Downtown Eastside,49.28154,-123.10398,Entire home/apt,160,3,33,2019-05-07,2.61,1,7
23393580,Steam Room (in suite)- Fresh Loft  -Mount Pleasant,988874,Andrew,,Mount Pleasant,49.26711,-123.10047,Entire home/apt,180,1,31,2019-05-07,2.14,1,141
23394474,Spacious Room in Heritage Home,78650631,Toni,,Mount Pleasant,49.26291,-123.08749,Private room,99,2,21,2019-05-04,1.53,2,208
23397453,COZY PRIVATE ROOM LOCATED IN HEART OF DOWNTOWN,172455200,Eun,,Downtown,49.28026,-123.1171,Private room,119,31,3,2018-08-27,0.20,2,342
23400882,全新舒适的花園景观房,96465703,Ching Fang,,Marpole,49.21613,-123.14738,Private room,90,1,14,2019-04-28,1.12,5,333
23413748,Private room in brand-new East Van condo,7084377,Bijan,,Grandview-Woodland,49.28089,-123.06662,Private room,46,30,0,,,1,0
23414042,Beautifully Renovated House on the Drive,21514857,Kevin,,Grandview-Woodland,49.26721,-123.07284,Entire home/apt,199,2,58,2019-04-21,4.07,1,255
23419304,"Renovated Downtown Core, Sleeps 4, With Parking !!",72776990,Vicki,,Downtown,49.27864,-123.12363,Entire home/apt,129,1,111,2019-05-07,7.64,1,32
23430949,Heart of downtown New Modern APT + Free parking!,174761436,Jonathan,,Downtown,49.27571,-123.11217,Entire home/apt,150,1,71,2019-05-07,5.23,2,234
23432805,OV - Private bed+bath in Shared New Sub Penthouse,20178457,Pantha,,Mount Pleasant,49.26923,-123.10844,Private room,101,3,9,2019-05-11,2.00,1,24
23435630,NEW! 1BR in OLYMPIC VILLAGE steps to SCIENCE WORLD,29711345,Bruce,,Mount Pleasant,49.27009,-123.10257,Entire home/apt,349,1,89,2019-05-08,6.11,4,109
23435738,Full Private Modern Suite - Centrally Located,123286748,Eric,,Hastings-Sunrise,49.28357,-123.02483,Entire home/apt,85,2,22,2018-12-09,1.75,1,33
23436663,The Oasis,174816465,"Vesta, Warren And Iain",,Dunbar Southlands,49.24096,-123.17808,Entire home/apt,174,1,51,2018-09-26,3.54,1,0
23443650,Downtown Vancouver Penthouse Private Room 3004,74865763,Breanne,,Downtown,49.28776,-123.12451,Private room,156,1,71,2019-05-02,4.97,7,285
23454388,Cosy Zen Nook near PNE Playland,23229878,Sita,,Hastings-Sunrise,49.27689,-123.03677,Private room,40,2,9,2018-08-20,0.62,3,4
23457632,Brand New house 1-2 Bedrooms  with Steam Sauna 620,96465703,Ching Fang,,Marpole,49.21521,-123.14584,Entire home/apt,180,1,40,2019-02-17,2.80,5,347
23457767,Great Condo In Prime Location With Amenities!,174964667,Linda,,Downtown,49.27831,-123.11832,Entire home/apt,199,30,36,2019-01-13,2.52,1,0
23480707,Lux Oasis in the City 2 decks Stunning Views,23633177,Tammy Leigh,,Fairview,49.26452,-123.12645,Entire home/apt,282,3,1,2019-05-06,1,2,18
23481782,"Private Room, Safe, Quiet Home, near Bus Routes",126456251,Terri,,Riley Park,49.23875,-123.10009,Private room,38,30,9,2019-03-11,0.72,5,210
23482505,Warm & Stylish 1 Bedroom In Vancouver,139891966,Ishtar,,Fairview,49.25976,-123.12787,Entire home/apt,101,30,7,2019-04-20,0.61,27,185
23482800,Modern Family Friendly 2 Bedroom Across VGH,139891966,Ishtar,,Fairview,49.26045,-123.12747,Entire home/apt,136,30,3,2019-03-22,0.26,27,149
23484554,"Langara, Oakridge, Canada line bedroom homestay",12166934,Jasvir,,Sunset,49.2245,-123.10569,Private room,60,2,35,2019-05-12,2.72,1,50
23485127,Private 2 BR garden suite in character home,121580936,Sarah,,Kitsilano,49.26541,-123.18468,Entire home/apt,191,3,24,2019-05-10,2.62,1,35
23487490,2 bedrooms private guest suite at Mount Pleasant,144860062,Pei,,Mount Pleasant,49.26142,-123.08956,Entire home/apt,86,1,61,2019-05-03,4.34,2,70
23487994,Suite Boutique Privée . Central Vancouver,61804583,Keith,,Shaughnessy,49.23906,-123.14803,Entire home/apt,149,1,66,2019-05-11,5.20,2,117
23502564,"New, Minimal & Bright Townhome in a Quiet Neighbourhood",1275057,Taryn,,Downtown Eastside,49.2807,-123.0793,Entire home/apt,125,3,57,2019-05-08,3.92,1,158
23503959,One of a kind Modern 1BR Central Downtown!★★★★★,38459934,Cs,,Downtown,49.27943,-123.11858,Entire home/apt,129,31,1,2018-09-08,0.12,27,61
23504130,2 Bedroom Garden Guest Suite on the Drive,32310654,Mariana,,Grandview-Woodland,49.26914,-123.07189,Entire home/apt,149,2,61,2019-04-26,4.25,1,279
23505094,Beautiful two bedroom home in Central Vancouver,4390865,Kerry,,Riley Park,49.2542,-123.09696,Entire home/apt,119,2,2,2018-07-24,0.18,1,0
23507938,Bright cozy house in Main St area. No stairs,12305815,Avi,,Riley Park,49.24975,-123.10645,Entire home/apt,136,5,10,2019-01-11,0.93,1,92
23509380,Modern apartment downtown with FREE parking,99302251,Yao,,Downtown,49.27843,-123.11485,Entire home/apt,118,1,55,2019-04-27,4.27,1,8
23519364,Hip Condo • CENTRAL LOCATION • Ideal for Foodies,6705291,Tuba,,Downtown,49.27924,-123.10975,Entire home/apt,250,2,24,2019-04-28,2.13,1,34
23527106,"Great apartment, superb location",6005855,Peter,,Downtown,49.27392,-123.1,Entire home/apt,150,3,14,2018-10-23,1.05,2,0
23528634,Nelson House-Room 5,10047608,Liduo,,West End,49.28738,-123.13332,Private room,98,2,35,2019-04-18,2.49,8,47
23546333,Cozy and Comfy 1-Bedroom Near Gastown,2599470,Bryan,,Downtown Eastside,49.28013,-123.10045,Entire home/apt,70,30,3,2018-08-20,0.21,1,0
23546911,Downtown 2 Story Spacious Home & Perfect Location!,19059944,Kieran,,West End,49.2841,-123.13076,Entire home/apt,374,3,58,2019-05-08,4.96,2,268
23547808,Modern design home steps from Commercial Drive,2344259,Alicia,,Grandview-Woodland,49.27023,-123.06587,Entire home/apt,250,3,2,2018-07-20,0.20,1,149
23559355,"LUXURIOUS, Ceiling-floor window, Perfect Location",2502595,LEVEL Furnished Living,,Downtown,49.27285,-123.12627,Entire home/apt,250,31,0,,,19,364
23563575,Nelson House-Room 0,10047608,Liduo,,West End,49.28679,-123.13319,Private room,89,2,37,2019-04-07,3.06,8,6
23576992,Vancouver Comfort,13144850,Ping,,Dunbar Southlands,49.23515,-123.18483,Entire home/apt,680,2,8,2019-01-06,0.70,2,137
23578800,Million Dollar Apartment with Unbeatable Amenities,2502595,LEVEL Furnished Living,,Downtown,49.27481,-123.12723,Entire home/apt,160,31,1,2018-08-07,0.11,19,364
23578813,Private sanctuary near seawalls Vancouver,173235782,Bryna,,West Point Grey,49.26689,-123.21177,Entire home/apt,499,2,33,2019-03-31,2.31,2,156
23583730,private room close to downtown,103324604,Angela,,Oakridge,49.23256,-123.1102,Private room,38,2,8,2019-02-04,0.65,1,0
23595946,Stunning Mountain Views from the Top Floor,8806211,Megan,,Mount Pleasant,49.26158,-123.08273,Private room,60,30,1,2018-05-02,0.08,1,89
23611783,Spacious 2-bedroom apartment with mountain views,4185719,Flo,,Downtown,49.27829,-123.10819,Entire home/apt,150,14,3,2018-10-13,0.30,2,0
23613763,*Penthouse + Pool+GYM+Jacuzzy+ Prkng,176650735,Isabela,,Downtown,49.27937,-123.10783,Entire home/apt,126,30,10,2018-08-17,0.71,1,129
23614608,*4 Beds+2Bath+Prkng+Pool+Gym+Sauna+Jacuzzi +View!,176664271,Sophie,,Downtown,49.27916,-123.10828,Entire home/apt,152,30,0,,,1,180
23615592,Luxurious Apartment with Rooftop Pool and Hot Tub,2502595,LEVEL Furnished Living,,Downtown,49.27295,-123.12582,Entire home/apt,200,31,1,2018-07-14,0.10,19,364
23615744,"Luxury 1 Bedroom, 1 Bath, with Top Level Amenities",2502595,LEVEL Furnished Living,,Downtown,49.2747,-123.12747,Entire home/apt,250,31,0,,,19,364
23615892,Brand New Contemporary 1 Bedroom Condo in Yaletown,2502595,LEVEL Furnished Living,,Downtown,49.27484,-123.12657,Entire home/apt,220,31,0,,,19,364
23616072,Spacious 2 bedroom High End Condo in Yaletown,2502595,LEVEL Furnished Living,,Downtown,49.2727,-123.12598,Entire home/apt,350,31,0,,,19,346
23616175,Modern Luxury Living 2bedroom 2bath in Yaletown,2502595,LEVEL Furnished Living,,Downtown,49.27272,-123.1258,Entire home/apt,350,31,0,,,19,364
23616622,LUXURY HERITAGE HOUSE! Walk to Beach & Downtown,103792072,Anita,,Kitsilano,49.27007,-123.16843,Entire home/apt,625,4,1,2018-12-12,0.20,1,141
23631177,Gorgeous Yaletown boutique suite.,95217850,Mauricio,,Downtown,49.27438,-123.13359,Entire home/apt,200,3,37,2019-05-07,2.88,14,231
23633361,Modern 2 Bedroom in Popular Tourist Area,86367717,Sandra,,Fairview,49.27057,-123.1407,Entire home/apt,119,30,1,2018-06-27,0.09,1,31
23643968,Beautiful Condo Downtown Vancouver Canada 1000 sf,176965989,Mariana,,Downtown,49.28751,-123.11998,Entire home/apt,250,3,21,2019-03-17,1.69,1,139
23648497,Beautiful Downtown Condo with Underground Parking,177020839,Nicholas,,Downtown,49.27778,-123.13068,Entire home/apt,174,2,11,2019-03-24,0.81,1,3
23648918,Downtown Condo 2 bedrm 2 bathrm w/View  & Parking,108774971,Susan,,West End,49.28709,-123.12528,Entire home/apt,242,2,49,2019-05-06,3.91,1,45
23649937,Shared Home away from Home. Sleeps 2-3. Prvt roof!,50327421,Mark,,Kitsilano,49.26833,-123.14772,Shared room,101,3,19,2019-05-04,1.38,1,94
23653094,LUXURY DOWNTOWN  PENTHOUSE WILL BLOW YOUR MIND,175153579,Kendall,,Downtown,49.27805,-123.10857,Entire home/apt,501,3,60,2019-05-05,4.27,1,125
23653454,1 Bedroom private guest suite at Mount Pleasant,144860062,Pei,,Mount Pleasant,49.26242,-123.08941,Entire home/apt,60,1,47,2019-05-11,3.29,2,70
23653839,Garden Room,8962386,Lindze,,Riley Park,49.24994,-123.10954,Private room,46,3,15,2019-04-20,1.12,4,14
23667593,New Entire Home-5 beds,3494649,Kendra & Trevor,,Hastings-Sunrise,49.27437,-123.03609,Entire home/apt,349,2,14,2019-04-28,1.04,2,125
23669358,Modern Spacious 1 Bedroom Apartment Near VGH,177231927,Tiffany,,Fairview,49.25822,-123.12855,Entire home/apt,125,2,70,2019-04-30,4.99,1,40
23672204,Comfortable 2 Bedroom Private Suite Near Metrotown,52836108,Jk,,Killarney,49.22597,-123.03439,Entire home/apt,99,1,100,2019-04-16,6.99,1,0
23674007,Central Downtown 1 BR APT+Office+FREE PARKING!,167647085,Simon,,West End,49.28565,-123.12516,Entire home/apt,168,1,51,2019-05-06,3.70,1,65
23682292,State of the Art 1BR Relocation/Business ♡ Dwtwn!,38459934,Cs,,Downtown,49.28148,-123.11802,Entire home/apt,136,31,1,2018-08-12,0.11,27,89
23686726,Private Main Floor of House in Core of Vancouver,44612482,Sweet,,Riley Park,49.23309,-123.09884,Entire home/apt,150,30,4,2018-08-12,0.32,2,360
23692000,Forest Room,8962386,Lindze,,Riley Park,49.24844,-123.11057,Private room,64,5,9,2019-05-06,0.70,4,0
23697880,Stunning Suite with Partial Ocean View,8368718,Yvonne,,Downtown,49.27887,-123.12607,Entire home/apt,90,31,10,2018-09-03,0.71,3,0
23710935,"Quiet Cozy Suite, 5min Walk to Beach/Transit/Park",4429075,Jacques,,Kitsilano,49.26906,-123.17985,Private room,81,1,37,2019-05-05,2.73,3,95
23711804,Stadium Sunrise,20986776,Victoria,,Downtown Eastside,49.28097,-123.10879,Entire home/apt,501,6,18,2019-05-03,1.45,1,197
23747406,Live and Love Vancouver ... Entire Heritage Home,171146498,Jasmine,,Dunbar Southlands,49.24763,-123.19411,Entire home/apt,268,1,10,2019-05-05,0.84,3,120
23747780,Top Class 1BR Perfect for Corporate/Relocation ✫,38459934,Cs,,Downtown,49.27996,-123.11715,Entire home/apt,140,31,0,,,27,20
23750023,Great masteroom with your own washroom in downtown,35571562,Abbi,,Downtown,49.27898,-123.11723,Private room,60,30,47,2019-05-01,3.48,1,4
23767009,RELAXING 3 BED UPPER SUITE EZ TRANSIT FOOD COFFEE,178275267,Barney And Jess,,Kensington-Cedar Cottage,49.24571,-123.06209,Entire home/apt,301,2,45,2019-04-30,3.53,1,109
